Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-MAY-2026,538476,16.59,16.81,-0.0132,0.0343,0.0342,0.6534
04-MAY-2026,538520,1.52,1.51,0.0066,0.0274,0.0273,0.5216
04-MAY-2026,538521,116.20,110.00,0.0548,0.0309,0.0311,0.5942
04-MAY-2026,538537,174.25,174.25,0.0000,0.0274,0.0274,0.5235
04-MAY-2026,538539,10.55,10.99,-0.0409,0.0365,0.0366,0.6992
04-MAY-2026,538540,11.92,12.16,-0.0199,0.0313,0.0313,0.5980
04-MAY-2026,538546,120.30,121.80,-0.0124,0.0278,0.0277,0.5292
04-MAY-2026,538556,104.35,104.75,-0.0038,0.0317,0.0316,0.6037
04-MAY-2026,538563,465.00,470.00,-0.0107,0.0200,0.0199,0.3802
04-MAY-2026,538564,296.25,297.15,-0.0030,0.0257,0.0257,0.4910
04-MAY-2026,538565,233.05,226.85,0.0270,0.0352,0.0352,0.6725
04-MAY-2026,538568,37.10,37.10,0.0000,0.0332,0.0332,0.6343
04-MAY-2026,538569,1.10,1.10,0.0000,0.0443,0.0442,0.8444
04-MAY-2026,538596,4.98,4.98,0.0000,0.0329,0.0328,0.6266
04-MAY-2026,538597,9.78,9.95,-0.0172,0.0332,0.0331,0.6324
04-MAY-2026,538598,22.68,22.79,-0.0048,0.0329,0.0328,0.6266
04-MAY-2026,538607,0.87,0.87,0.0000,0.0341,0.0340,0.6496
04-MAY-2026,538609,68.90,66.99,0.0281,0.0417,0.0417,0.7967
04-MAY-2026,538610,1.05,1.01,0.0388,0.0404,0.0404,0.7718
04-MAY-2026,538611,57.34,60.35,-0.0512,0.0311,0.0312,0.5961
04-MAY-2026,538634,126.75,129.30,-0.0199,0.0315,0.0314,0.5999
04-MAY-2026,538646,40.77,41.54,-0.0187,0.0325,0.0325,0.6209
04-MAY-2026,538647,35.08,34.99,0.0026,0.0355,0.0354,0.6763
04-MAY-2026,538652,3.81,3.81,0.0000,0.0004,0.0004,0.0076
04-MAY-2026,538668,765.85,770.05,-0.0055,0.0282,0.0282,0.5388
04-MAY-2026,538674,7.70,8.10,-0.0506,0.0333,0.0335,0.6400
04-MAY-2026,538683,884.92,879.83,0.0058,0.0086,0.0086,0.1643
04-MAY-2026,538706,8.03,7.79,0.0303,0.0286,0.0286,0.5464
04-MAY-2026,538707,33.90,35.89,-0.0570,0.0346,0.0347,0.6629
04-MAY-2026,538708,7.74,7.71,0.0039,0.0314,0.0313,0.5980
04-MAY-2026,538713,195.45,194.70,0.0038,0.0363,0.0362,0.6916
04-MAY-2026,538714,38.03,38.27,-0.0063,0.0382,0.0381,0.7279
04-MAY-2026,538715,376.00,388.75,-0.0333,0.0321,0.0321,0.6133
04-MAY-2026,538716,442.35,438.85,0.0079,0.0281,0.0280,0.5349
04-MAY-2026,538732,51.03,51.60,-0.0111,0.0327,0.0326,0.6228
04-MAY-2026,538742,29.50,29.78,-0.0094,0.0381,0.0380,0.7260
04-MAY-2026,538743,11.98,11.98,0.0000,0.0297,0.0296,0.5655
04-MAY-2026,538770,13.66,13.66,0.0000,0.0435,0.0434,0.8292
04-MAY-2026,538772,49.34,49.91,-0.0115,0.0367,0.0366,0.6992
04-MAY-2026,538777,50.56,51.59,-0.0202,0.0156,0.0156,0.2980
04-MAY-2026,538778,6.96,7.00,-0.0057,0.0327,0.0326,0.6228
04-MAY-2026,538786,239.35,241.75,-0.0100,0.0305,0.0304,0.5808
04-MAY-2026,538787,10.39,10.40,-0.0010,0.0428,0.0427,0.8158
04-MAY-2026,538788,12.74,12.88,-0.0109,0.0300,0.0300,0.5731
04-MAY-2026,538812,37.84,36.04,0.0487,0.0430,0.0430,0.8215
04-MAY-2026,538817,11.37,10.96,0.0367,0.0312,0.0312,0.5961
04-MAY-2026,538833,9.54,9.81,-0.0279,0.0412,0.0411,0.7852
04-MAY-2026,538834,10.34,10.22,0.0117,0.0387,0.0386,0.7375
04-MAY-2026,538837,82.14,82.08,0.0007,0.0288,0.0287,0.5483
04-MAY-2026,538838,35.08,35.97,-0.0251,0.0379,0.0378,0.7222
04-MAY-2026,538857,16.90,17.24,-0.0199,0.0287,0.0287,0.5483
04-MAY-2026,538860,1.01,1.04,-0.0293,0.0409,0.0409,0.7814
04-MAY-2026,538862,44.19,47.99,-0.0825,0.0409,0.0412,0.7871
04-MAY-2026,538863,7.05,7.05,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,538868,13.85,14.15,-0.0214,0.0332,0.0332,0.6343
04-MAY-2026,538874,18.15,20.40,-0.1169,0.0475,0.0481,0.9189
04-MAY-2026,538875,5.68,5.64,0.0071,0.0354,0.0353,0.6744
04-MAY-2026,538881,34.33,36.13,-0.0511,0.0337,0.0338,0.6457
04-MAY-2026,538882,67.15,64.11,0.0463,0.0358,0.0359,0.6859
04-MAY-2026,538890,63.34,60.60,0.0442,0.0308,0.0309,0.5903
04-MAY-2026,538894,21.00,21.00,0.0000,0.0404,0.0403,0.7699
04-MAY-2026,538895,13.98,13.76,0.0159,0.0378,0.0377,0.7203
04-MAY-2026,538897,10.13,10.13,0.0000,0.0132,0.0131,0.2503
04-MAY-2026,538918,9.81,10.11,-0.0301,0.0387,0.0386,0.7375
04-MAY-2026,538919,24.66,24.66,0.0000,0.0280,0.0279,0.5330
04-MAY-2026,538922,22.50,22.81,-0.0137,0.0363,0.0363,0.6935
04-MAY-2026,538923,23.85,24.65,-0.0330,0.0482,0.0481,0.9189
04-MAY-2026,538926,171.20,174.85,-0.0211,0.0338,0.0338,0.6457
04-MAY-2026,538928,1.46,1.42,0.0278,0.0350,0.0350,0.6687
04-MAY-2026,538935,44.25,44.25,0.0000,0.0211,0.0211,0.4031
04-MAY-2026,538952,1.25,1.35,-0.0770,0.0471,0.0473,0.9037
04-MAY-2026,538964,775.00,750.00,0.0328,0.0282,0.0282,0.5388
04-MAY-2026,538965,84.24,85.13,-0.0105,0.0322,0.0322,0.6152
04-MAY-2026,538970,7.42,7.39,0.0041,0.0401,0.0400,0.7642
04-MAY-2026,538975,0.21,0.21,0.0000,0.0277,0.0276,0.5273
04-MAY-2026,538987,636.75,630.15,0.0104,0.0253,0.0252,0.4814
04-MAY-2026,538992,2258.00,2258.00,0.0000,0.0218,0.0217,0.4146
04-MAY-2026,538993,14.25,14.25,0.0000,0.0198,0.0198,0.3783
04-MAY-2026,539005,36.97,35.21,0.0488,0.0183,0.0186,0.3554
04-MAY-2026,539011,100.56,96.00,0.0464,0.0305,0.0306,0.5846
04-MAY-2026,539012,84.00,80.15,0.0469,0.0400,0.0401,0.7661
04-MAY-2026,539013,83.50,87.86,-0.0509,0.0347,0.0348,0.6649
04-MAY-2026,539014,9.12,9.43,-0.0334,0.0332,0.0332,0.6343
04-MAY-2026,539016,6.48,6.29,0.0298,0.0381,0.0380,0.7260
04-MAY-2026,539017,8.26,8.69,-0.0507,0.0368,0.0369,0.7050
04-MAY-2026,539031,282.79,281.46,0.0047,0.0093,0.0092,0.1758
04-MAY-2026,539032,11.82,11.82,0.0000,0.0364,0.0363,0.6935
04-MAY-2026,539040,12.15,11.05,0.0949,0.0306,0.0312,0.5961
04-MAY-2026,539090,33.51,33.02,0.0147,0.0369,0.0368,0.7031
04-MAY-2026,539091,0.92,0.94,-0.0215,0.0299,0.0299,0.5712
04-MAY-2026,539096,10.45,11.00,-0.0513,0.0345,0.0346,0.6610
04-MAY-2026,539097,2.96,3.11,-0.0494,0.0409,0.0409,0.7814
04-MAY-2026,539110,19.14,19.14,0.0000,0.0264,0.0264,0.5044
04-MAY-2026,539111,16.50,16.25,0.0153,0.0431,0.0430,0.8215
04-MAY-2026,539112,135.00,135.00,0.0000,0.0287,0.0287,0.5483
04-MAY-2026,539115,238.15,242.00,-0.0160,0.0333,0.0333,0.6362
04-MAY-2026,539117,21.43,22.55,-0.0509,0.0353,0.0354,0.6763
04-MAY-2026,539119,21.00,21.00,0.0000,0.0169,0.0168,0.3210
04-MAY-2026,539120,61.30,58.50,0.0468,0.0401,0.0402,0.7680
04-MAY-2026,539121,151.20,153.96,-0.0181,0.0415,0.0414,0.7909
04-MAY-2026,539122,16.30,16.03,0.0167,0.0396,0.0395,0.7546
04-MAY-2026,539123,7.80,7.61,0.0247,0.0381,0.0381,0.7279
04-MAY-2026,539124,17.21,17.50,-0.0167,0.0400,0.0399,0.7623
04-MAY-2026,539132,12.82,11.78,0.0846,0.0307,0.0312,0.5961
04-MAY-2026,539143,11.22,11.46,-0.0212,0.0399,0.0398,0.7604
04-MAY-2026,539149,4.90,4.98,-0.0162,0.0373,0.0373,0.7126
04-MAY-2026,539167,51.94,51.94,0.0000,0.0310,0.0310,0.5923
04-MAY-2026,539174,20.74,19.83,0.0449,0.0446,0.0446,0.8521
04-MAY-2026,539175,2.19,2.22,-0.0136,0.1120,0.1118,2.1359
04-MAY-2026,539176,90.00,82.02,0.0928,0.0396,0.0401,0.7661
04-MAY-2026,539189,14.90,14.21,0.0474,0.0408,0.0408,0.7795
04-MAY-2026,539190,51.45,49.00,0.0488,0.0340,0.0341,0.6515
04-MAY-2026,539195,198.85,197.15,0.0086,0.0329,0.0329,0.6286
04-MAY-2026,539196,130.05,129.60,0.0035,0.0327,0.0326,0.6228
04-MAY-2026,539198,142.00,142.00,0.0000,0.0266,0.0265,0.5063
04-MAY-2026,539200,2.42,2.38,0.0167,0.0218,0.0218,0.4165
04-MAY-2026,539206,24.25,24.25,0.0000,0.0399,0.0398,0.7604
04-MAY-2026,539216,1.30,1.31,-0.0077,0.0367,0.0366,0.6992
04-MAY-2026,539217,0.28,0.28,0.0000,0.0370,0.0369,0.7050
04-MAY-2026,539218,123.15,123.15,0.0000,0.0318,0.0317,0.6056
04-MAY-2026,539219,10.53,10.92,-0.0364,0.0317,0.0317,0.6056
04-MAY-2026,539220,39.50,41.00,-0.0373,0.0282,0.0282,0.5388
04-MAY-2026,539222,0.88,0.89,-0.0113,0.0391,0.0390,0.7451
04-MAY-2026,539224,47.65,47.65,0.0000,0.0355,0.0354,0.6763
04-MAY-2026,539227,194.85,200.60,-0.0291,0.0342,0.0341,0.6515
04-MAY-2026,539228,2.03,2.13,-0.0481,0.0279,0.0280,0.5349
04-MAY-2026,539230,57.75,55.00,0.0488,0.0115,0.0120,0.2293
04-MAY-2026,539246,154.20,154.20,0.0000,0.0268,0.0268,0.5120
04-MAY-2026,539255,624.85,625.50,-0.0010,0.0348,0.0347,0.6629
04-MAY-2026,539267,16.00,16.58,-0.0356,0.0441,0.0441,0.8425
04-MAY-2026,539275,139.00,138.00,0.0072,0.0293,0.0292,0.5579
04-MAY-2026,539277,0.16,0.16,0.0000,0.0423,0.0422,0.8062
04-MAY-2026,539278,1.80,1.77,0.0168,0.0443,0.0442,0.8444
04-MAY-2026,539288,20.96,19.97,0.0484,0.0634,0.0633,1.2093
04-MAY-2026,539291,1.24,1.30,-0.0473,0.0303,0.0304,0.5808
04-MAY-2026,539300,337.00,322.20,0.0449,0.0244,0.0246,0.4700
04-MAY-2026,539310,0.21,0.20,0.0488,0.0726,0.0725,1.3851
04-MAY-2026,539314,61.31,58.10,0.0538,0.0304,0.0305,0.5827
04-MAY-2026,539335,138.05,142.70,-0.0331,0.0317,0.0317,0.6056
04-MAY-2026,539353,210.70,205.45,0.0252,0.0307,0.0306,0.5846
04-MAY-2026,539354,30.69,31.30,-0.0197,0.0375,0.0374,0.7145
04-MAY-2026,539378,70.22,70.22,0.0000,0.0305,0.0304,0.5808
04-MAY-2026,539383,10.71,10.20,0.0488,0.0338,0.0339,0.6477
04-MAY-2026,539384,56.45,56.45,0.0000,0.0301,0.0300,0.5731
04-MAY-2026,539391,32.80,31.30,0.0468,0.0299,0.0300,0.5731
04-MAY-2026,539393,25.77,25.77,0.0000,0.0009,0.0009,0.0172
04-MAY-2026,539398,63.94,62.53,0.0223,0.0283,0.0283,0.5407
04-MAY-2026,539402,4.34,3.73,0.1515,0.0489,0.0500,0.9552
04-MAY-2026,539405,13.12,12.50,0.0484,0.0412,0.0412,0.7871
04-MAY-2026,539406,73.00,73.00,0.0000,0.0303,0.0303,0.5789
04-MAY-2026,539408,19.80,18.86,0.0486,0.0397,0.0398,0.7604
04-MAY-2026,539409,20.00,19.99,0.0005,0.0259,0.0259,0.4948
04-MAY-2026,539428,16.45,16.00,0.0277,0.0281,0.0281,0.5368
04-MAY-2026,539434,8.88,8.88,0.0000,0.0057,0.0057,0.1089
04-MAY-2026,539435,26.67,27.99,-0.0483,0.0391,0.0391,0.7470
04-MAY-2026,539449,2.42,2.34,0.0336,0.0363,0.0363,0.6935
04-MAY-2026,539455,52.72,52.89,-0.0032,0.0320,0.0319,0.6094
04-MAY-2026,539468,47.27,46.00,0.0272,0.0233,0.0233,0.4451
04-MAY-2026,539469,40.54,41.71,-0.0285,0.0349,0.0349,0.6668
04-MAY-2026,539470,0.62,0.61,0.0163,0.0256,0.0255,0.4872
04-MAY-2026,539479,70.03,69.10,0.0134,0.0318,0.0317,0.6056
04-MAY-2026,539486,6.70,6.39,0.0474,0.0074,0.0081,0.1548
04-MAY-2026,539488,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,539492,11.57,11.84,-0.0231,0.0290,0.0290,0.5540
04-MAY-2026,539494,9.20,9.02,0.0198,0.0372,0.0372,0.7107
04-MAY-2026,539495,50.64,49.77,0.0173,0.0390,0.0389,0.7432
04-MAY-2026,539506,0.49,0.49,0.0000,0.0318,0.0317,0.6056
04-MAY-2026,539518,156.10,161.10,-0.0315,0.0272,0.0272,0.5197
04-MAY-2026,539519,0.70,0.70,0.0000,0.0374,0.0373,0.7126
04-MAY-2026,539522,40.90,41.00,-0.0024,0.0342,0.0341,0.6515
04-MAY-2026,539526,0.54,0.53,0.0187,0.0310,0.0309,0.5903
04-MAY-2026,539527,595.00,600.00,-0.0084,0.0330,0.0330,0.6305
04-MAY-2026,539528,36.73,38.81,-0.0551,0.0897,0.0895,1.7099
04-MAY-2026,539543,13.12,13.12,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,539544,7.25,7.10,0.0209,0.0390,0.0390,0.7451
04-MAY-2026,539545,36.89,36.89,0.0000,0.0399,0.0398,0.7604
04-MAY-2026,539546,280.00,287.05,-0.0249,0.0201,0.0201,0.3840
04-MAY-2026,539552,78.91,78.67,0.0030,0.0371,0.0370,0.7069
04-MAY-2026,539559,2.39,2.40,-0.0042,0.0431,0.0430,0.8215
04-MAY-2026,539560,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,539561,0.44,0.46,-0.0445,0.0386,0.0386,0.7375
04-MAY-2026,539584,0.19,0.19,0.0000,0.0317,0.0316,0.6037
04-MAY-2026,539593,9.30,9.71,-0.0431,0.0479,0.0479,0.9151
04-MAY-2026,539594,4.71,4.65,0.0128,0.0329,0.0329,0.6286
04-MAY-2026,539596,13.40,13.95,-0.0402,0.0561,0.0560,1.0699
04-MAY-2026,539598,29.74,29.36,0.0129,0.0313,0.0312,0.5961
04-MAY-2026,539599,29.40,30.00,-0.0202,0.0701,0.0699,1.3354
04-MAY-2026,539607,19.18,19.05,0.0068,0.0372,0.0371,0.7088
04-MAY-2026,539620,17.16,16.90,0.0153,0.0377,0.0376,0.7183
04-MAY-2026,539621,0.67,0.70,-0.0438,0.0347,0.0348,0.6649
04-MAY-2026,539659,45.99,45.54,0.0098,0.0334,0.0333,0.6362
04-MAY-2026,539661,92.44,97.30,-0.0512,0.0264,0.0265,0.5063
04-MAY-2026,539662,8.89,9.17,-0.0310,0.0340,0.0339,0.6477
04-MAY-2026,539669,1.17,1.22,-0.0418,0.0330,0.0331,0.6324
04-MAY-2026,539673,3.57,3.46,0.0313,0.0464,0.0463,0.8846
04-MAY-2026,539679,2.74,2.75,-0.0036,0.0378,0.0377,0.7203
04-MAY-2026,539681,49.88,49.88,0.0000,0.0121,0.0121,0.2312
04-MAY-2026,539682,1191.85,1189.95,0.0016,0.0235,0.0234,0.4471
04-MAY-2026,539683,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,539691,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,539692,14.90,14.72,0.0122,0.0366,0.0365,0.6973
04-MAY-2026,539697,50.01,50.01,0.0000,0.0379,0.0378,0.7222
04-MAY-2026,539724,134.90,134.00,0.0067,0.0324,0.0323,0.6171
04-MAY-2026,539730,2426.00,2230.90,0.0838,0.0288,0.0293,0.5598
04-MAY-2026,539760,38.05,36.62,0.0383,0.0346,0.0346,0.6610
04-MAY-2026,539761,1.20,1.21,-0.0083,0.0411,0.0410,0.7833
04-MAY-2026,539762,43.17,44.36,-0.0272,0.0354,0.0354,0.6763
04-MAY-2026,539767,44.35,43.97,0.0086,0.0378,0.0378,0.7222
04-MAY-2026,539770,40.90,39.02,0.0471,0.0329,0.0330,0.6305
04-MAY-2026,539773,1.54,1.55,-0.0065,0.0279,0.0278,0.5311
04-MAY-2026,539798,37.52,39.49,-0.0512,0.0315,0.0316,0.6037
04-MAY-2026,539800,5.40,5.28,0.0225,0.0353,0.0352,0.6725
04-MAY-2026,539814,211.10,209.80,0.0062,0.0332,0.0331,0.6324
04-MAY-2026,539819,4.30,4.30,0.0000,0.0031,0.0031,0.0592
04-MAY-2026,539834,158.35,147.75,0.0693,0.0341,0.0343,0.6553
04-MAY-2026,539835,1.80,1.80,0.0000,0.0601,0.0600,1.1463
04-MAY-2026,539841,10.53,10.80,-0.0253,0.0358,0.0358,0.6840
04-MAY-2026,539884,2.49,2.50,-0.0040,0.0328,0.0327,0.6247
04-MAY-2026,539895,20.51,19.54,0.0484,0.0370,0.0371,0.7088
04-MAY-2026,539900,10.50,10.73,-0.0217,0.0340,0.0340,0.6496
04-MAY-2026,539911,11.85,12.42,-0.0470,0.0379,0.0379,0.7241
04-MAY-2026,539922,201.40,211.95,-0.0511,0.0243,0.0245,0.4681
04-MAY-2026,539927,365.00,365.00,0.0000,0.0224,0.0224,0.4280
04-MAY-2026,539938,23.88,24.04,-0.0067,0.0317,0.0316,0.6037
04-MAY-2026,539939,55.02,56.18,-0.0209,0.0302,0.0301,0.5751
04-MAY-2026,539946,20.01,20.26,-0.0124,0.0474,0.0473,0.9037
04-MAY-2026,539947,73.14,69.66,0.0487,0.0347,0.0348,0.6649
04-MAY-2026,539963,14.21,14.33,-0.0084,0.0330,0.0329,0.6286
04-MAY-2026,539982,5.50,5.70,-0.0357,0.0256,0.0256,0.4891
04-MAY-2026,539984,1085.70,1064.45,0.0198,0.0364,0.0364,0.6954
04-MAY-2026,539991,39.56,38.86,0.0179,0.0435,0.0434,0.8292
04-MAY-2026,540006,3.05,3.09,-0.0130,0.0377,0.0376,0.7183
04-MAY-2026,540023,13.82,14.30,-0.0341,0.0333,0.0333,0.6362
04-MAY-2026,540026,6.85,6.87,-0.0029,0.0467,0.0466,0.8903
04-MAY-2026,540062,340.30,349.00,-0.0252,0.0226,0.0226,0.4318
04-MAY-2026,540063,8.69,8.69,0.0000,0.0362,0.0361,0.6897
04-MAY-2026,540066,72.20,76.00,-0.0513,0.0206,0.0208,0.3974
04-MAY-2026,540078,133.80,111.50,0.1823,0.0268,0.0297,0.5674
04-MAY-2026,540079,1.44,1.44,0.0000,0.0348,0.0347,0.6629
04-MAY-2026,540080,4.98,5.01,-0.0060,0.0332,0.0331,0.6324
04-MAY-2026,540097,40.73,41.97,-0.0300,0.0298,0.0298,0.5693
04-MAY-2026,540132,13.65,13.31,0.0252,0.0495,0.0494,0.9438
04-MAY-2026,540134,19.00,19.00,0.0000,0.0416,0.0415,0.7929
04-MAY-2026,540135,0.60,0.59,0.0168,0.0337,0.0336,0.6419
04-MAY-2026,540143,75.42,79.38,-0.0512,0.0344,0.0345,0.6591
04-MAY-2026,540147,2.75,2.77,-0.0072,0.0323,0.0322,0.6152
04-MAY-2026,540154,832.64,843.04,-0.0124,0.0110,0.0111,0.2121
04-MAY-2026,540159,5.20,5.25,-0.0096,0.0539,0.0537,1.0259
04-MAY-2026,540168,23.06,23.74,-0.0291,0.0280,0.0280,0.5349
04-MAY-2026,540174,23.52,23.61,-0.0038,0.0339,0.0338,0.6457
04-MAY-2026,540175,34.39,33.57,0.0241,0.0310,0.0310,0.5923
04-MAY-2026,540181,39.93,37.93,0.0514,0.0395,0.0396,0.7566
04-MAY-2026,540189,24.63,25.92,-0.0510,0.0215,0.0217,0.4146
04-MAY-2026,540190,0.44,0.45,-0.0225,0.0420,0.0419,0.8005
04-MAY-2026,540192,21.18,20.83,0.0167,0.0301,0.0301,0.5751
04-MAY-2026,540198,399.85,397.85,0.0050,0.0223,0.0222,0.4241
04-MAY-2026,540199,53.80,51.40,0.0456,0.0294,0.0295,0.5636
04-MAY-2026,540204,49.60,50.46,-0.0172,0.0291,0.0290,0.5540
04-MAY-2026,540221,26.69,26.69,0.0000,0.0183,0.0182,0.3477
04-MAY-2026,540243,1.56,1.60,-0.0253,0.0330,0.0330,0.6305
04-MAY-2026,540252,12.11,12.04,0.0058,0.0277,0.0276,0.5273
04-MAY-2026,540254,28.21,28.83,-0.0217,0.0534,0.0533,1.0183
04-MAY-2026,540259,0.24,0.24,0.0000,0.0388,0.0388,0.7413
04-MAY-2026,540266,26.63,25.62,0.0387,0.0384,0.0384,0.7336
04-MAY-2026,540267,7.80,7.80,0.0000,0.0365,0.0364,0.6954
04-MAY-2026,540270,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,540310,51.30,54.00,-0.0513,0.0388,0.0389,0.7432
04-MAY-2026,540318,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,540359,32.50,30.02,0.0794,0.0521,0.0523,0.9992
04-MAY-2026,540360,1.44,1.41,0.0211,0.0432,0.0431,0.8234
04-MAY-2026,540361,4.72,4.72,0.0000,0.0354,0.0353,0.6744
04-MAY-2026,540377,0.46,0.45,0.0220,0.0359,0.0359,0.6859
04-MAY-2026,540386,1.26,1.29,-0.0235,0.0401,0.0401,0.7661
04-MAY-2026,540395,91.45,93.23,-0.0193,0.0321,0.0321,0.6133
04-MAY-2026,540401,9.96,9.83,0.0131,0.0198,0.0197,0.3764
04-MAY-2026,540404,219.25,219.55,-0.0014,0.0296,0.0295,0.5636
04-MAY-2026,540405,65.72,66.00,-0.0043,0.0371,0.0370,0.7069
04-MAY-2026,540455,105.40,105.40,0.0000,0.0362,0.0361,0.6897
04-MAY-2026,540467,109.75,109.75,0.0000,0.0196,0.0195,0.3725
04-MAY-2026,540481,46.90,48.19,-0.0271,0.0286,0.0286,0.5464
04-MAY-2026,540492,13.79,13.52,0.0198,0.0346,0.0345,0.6591
04-MAY-2026,540515,8.99,8.57,0.0478,0.0403,0.0403,0.7699
04-MAY-2026,540519,60.57,61.80,-0.0201,0.0349,0.0348,0.6649
04-MAY-2026,540545,40.46,39.58,0.0220,0.0272,0.0272,0.5197
04-MAY-2026,540570,5.00,4.83,0.0346,0.0380,0.0380,0.7260
04-MAY-2026,540590,57.60,57.84,-0.0042,0.0302,0.0301,0.5751
04-MAY-2026,540597,14.56,15.43,-0.0580,0.0344,0.0345,0.6591
04-MAY-2026,540614,0.51,0.51,0.0000,0.0327,0.0326,0.6228
04-MAY-2026,540615,5.67,5.75,-0.0140,0.0349,0.0348,0.6649
04-MAY-2026,540654,25.86,23.48,0.0965,0.0339,0.0345,0.6591
04-MAY-2026,540686,118.85,114.85,0.0342,0.0298,0.0298,0.5693
04-MAY-2026,540693,12.78,12.93,-0.0117,0.0326,0.0325,0.6209
04-MAY-2026,540694,28.10,30.83,-0.0927,0.0320,0.0326,0.6228
04-MAY-2026,540696,4.94,5.05,-0.0220,0.0426,0.0425,0.8120
04-MAY-2026,540703,35.12,34.44,0.0196,0.0350,0.0350,0.6687
04-MAY-2026,540717,22.48,22.18,0.0134,0.0344,0.0343,0.6553
04-MAY-2026,540726,48.47,51.02,-0.0513,0.0335,0.0336,0.6419
04-MAY-2026,540727,24.62,25.40,-0.0312,0.0268,0.0268,0.5120
04-MAY-2026,540728,95.01,99.79,-0.0491,0.0324,0.0325,0.6209
04-MAY-2026,540730,1.51,1.54,-0.0197,0.0354,0.0353,0.6744
04-MAY-2026,540737,487.20,514.65,-0.0548,0.0265,0.0267,0.5101
04-MAY-2026,540738,9.31,9.24,0.0075,0.0269,0.0268,0.5120
04-MAY-2026,540786,12.79,12.87,-0.0062,0.0392,0.0391,0.7470
04-MAY-2026,540788,64.90,64.95,-0.0008,0.0378,0.0377,0.7203
04-MAY-2026,540796,254.40,259.55,-0.0200,0.0292,0.0292,0.5579
04-MAY-2026,540809,38.94,37.99,0.0247,0.0315,0.0315,0.6018
04-MAY-2026,540821,1.91,2.08,-0.0853,0.0234,0.0241,0.4604
04-MAY-2026,540829,6.51,6.30,0.0328,0.0366,0.0366,0.6992
04-MAY-2026,540874,78.93,79.93,-0.0126,0.0274,0.0273,0.5216
04-MAY-2026,540904,88.99,88.99,0.0000,0.0312,0.0311,0.5942
04-MAY-2026,540914,1.53,1.53,0.0000,0.0412,0.0411,0.7852
04-MAY-2026,540936,3.32,3.34,-0.0060,0.0315,0.0314,0.5999
04-MAY-2026,540953,2.36,2.38,-0.0084,0.0305,0.0304,0.5808
04-MAY-2026,540955,5.64,5.93,-0.0501,0.0298,0.0299,0.5712
04-MAY-2026,540956,22.59,22.58,0.0004,0.0275,0.0274,0.5235
04-MAY-2026,540980,30300.00,30300.00,0.0000,0.0278,0.0277,0.5292
04-MAY-2026,541005,67.52,65.20,0.0350,0.0309,0.0310,0.5923
04-MAY-2026,541096,1259.45,1208.65,0.0412,0.0303,0.0304,0.5808
04-MAY-2026,541133,45.60,45.60,0.0000,0.0001,0.0001,0.0019
04-MAY-2026,541144,139.85,140.45,-0.0043,0.0380,0.0379,0.7241
04-MAY-2026,541228,97.85,100.81,-0.0298,0.0374,0.0373,0.7126
04-MAY-2026,541338,14.27,14.91,-0.0439,0.0357,0.0357,0.6820
04-MAY-2026,541347,7.40,7.62,-0.0293,0.0273,0.0273,0.5216
04-MAY-2026,541358,104.00,100.00,0.0392,0.0395,0.0395,0.7546
04-MAY-2026,541444,17.01,17.07,-0.0035,0.0361,0.0360,0.6878
04-MAY-2026,541503,43.05,43.05,0.0000,0.0316,0.0315,0.6018
04-MAY-2026,541601,0.50,0.50,0.0000,0.0380,0.0379,0.7241
04-MAY-2026,541627,9.20,8.90,0.0332,0.0582,0.0581,1.1100
04-MAY-2026,541633,12.58,12.58,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,541634,22.97,21.99,0.0436,0.0385,0.0385,0.7355
04-MAY-2026,541702,5.11,4.87,0.0481,0.0307,0.0308,0.5884
04-MAY-2026,541735,1.91,1.95,-0.0207,0.0446,0.0445,0.8502
04-MAY-2026,541741,83.12,84.84,-0.0205,0.0318,0.0318,0.6075
04-MAY-2026,541771,1.76,1.76,0.0000,0.0367,0.0366,0.6992
04-MAY-2026,541778,39.96,40.20,-0.0060,0.0282,0.0281,0.5368
04-MAY-2026,541865,7.31,7.38,-0.0095,0.0304,0.0304,0.5808
04-MAY-2026,541890,0.23,0.24,-0.0426,0.1344,0.1341,2.5620
04-MAY-2026,541972,913.40,910.48,0.0032,0.0108,0.0108,0.2063
04-MAY-2026,542012,12.51,13.16,-0.0507,0.1639,0.1635,3.1237
04-MAY-2026,542013,170.50,170.35,0.0009,0.0167,0.0167,0.3191
04-MAY-2026,542019,67.53,65.95,0.0237,0.0308,0.0307,0.5865
04-MAY-2026,542034,12.12,12.13,-0.0008,0.0323,0.0322,0.6152
